Yoo Kangnam | 유강남 | 롯데 | Catcher | 27
Jo Bogeun | 정보근 | 롯데 | Catcher | 42
Han Donghui | 한동희 | 롯데 | Infielder | 25
Han Taeyang | 한태양 | 롯데 | Infielder | 6
Jeon Minjae | 전민재 | 롯데 | Infielder | 13
Kim Minseong | 김민성 | 롯데 | Infielder | 16
Lee Hojun | 이호준 | 롯데 | Infielder | 30
No Jinhyuk | 노진혁 | 롯데 | Infielder | 52
Park Seungwook | 박승욱 | 롯데 | Infielder | 53
Shin Yongsu | 신윤후 | 롯데 | Infielder | 3
Son Hoyoung | 손호영 | 롯데 | Infielder | 33
Lee Seojun | 이서준 | 롯데 | Infielder | 63
Hwang Seongbin | 황성빈 | 롯데 | Outfielder | 0
Jang Duseong | 장두성 | 롯데 | Outfielder | 7
Jeon Junwoo | 전준우 | 롯데 | Outfielder | 8
Victor Reyes | 레이예스 | 롯데 | Outfielder | 29
Yoon Donghee | 윤동희 | 롯데 | Outfielder | 91
Kim Hanhol | 김한홀 | 롯데 | Outfielder | 95
Choi Keon | 최이준 | 롯데 | Pitcher | 49
Choi Junyong | 최준용 | 롯데 | Pitcher | 56
Elvin Rodriguez | 로드리게즈 | 롯데 | Pitcher | 31
Hyun Dohoon | 현도훈 | 롯데 | Pitcher | 17
Jeong Cheolwon | 정철원 | 롯데 | Pitcher | 65
Jeremy Beasley | 비슬리 | 롯데 | Pitcher | 23
Kim Jinuk | 김진욱 | 롯데 | Pitcher | 15
Kim Wonjoong | 김원중 | 롯데 | Pitcher | 34
Masaya Kyoyama | 쿄야마 | 롯데 | Pitcher | 48
Na Kyunan | 나균안 | 롯데 | Pitcher | 43
Park Jeongmin | 박정민 | 롯데 | Pitcher | 36
Park Joonwoo | 박준우 | 롯데 | Pitcher | 58
Park Sewoong | 박세웅 | 롯데 | Pitcher | 21
Kim Kanghyun | 김강현 | 롯데 | Pitcher | 19
Ko Seungmin | 구승민 | 롯데 | Pitcher | 22
Lee Yeongjae | 이영재 | 롯데 | Pitcher | 40
Eum Jangyoon |  | 롯데 | Catcher | 0
Ha Junseo |  | 롯데 | Catcher | 0
Jeong Moonhyeok |  | 롯데 | Catcher | 0
Kang Seunggu |  | 롯데 | Catcher | 0
Kim Hyundo |  | 롯데 | Catcher | 0
Lee Kunhee |  | 롯데 | Catcher | 0
Park Geonwoo |  | 롯데 | Catcher | 0
Park Jaeyeop |  | 롯데 | Catcher | 0
Seo Haeun |  | 롯데 | Catcher | 0
Bae Inhyuk |  | 롯데 | Infielder | 0
Hong Seoyeon |  | 롯데 | Infielder | 0
Kim Donggyu |  | 롯데 | Infielder | 0
Kim Hobeom |  | 롯데 | Infielder | 0
Kim Semin |  | 롯데 | Infielder | 0
Ko Seungmin |  | 롯데 | Infielder | 0
Lee Jeongmin |  | 롯데 | Infielder | 0
Lee Jihoon |  | 롯데 | Infielder | 0
Lee Rohwa |  | 롯데 | Infielder | 0
Lee Taekyung |  | 롯데 | Infielder | 0
Na Seungyeup |  | 롯데 | Infielder | 0
Park Chanhyung |  | 롯데 | Infielder | 0
Park Jihoon |  | 롯데 | Infielder | 0
Han Seunghyun |  | 롯데 | Outfielder | 0
Jo Minyoung |  | 롯데 | Outfielder | 0
Jo Sejin |  | 롯데 | Outfielder | 0
Kim Daehyeon |  | 롯데 | Outfielder | 0
Kim Donghyeok |  | 롯데 | Outfielder | 0
Kim Donghyun |  | 롯데 | Outfielder | 0
Lee Inhan |  | 롯데 | Outfielder | 0
Park Geon |  | 롯데 | Outfielder | 0
Yun Sunyeong |  | 롯데 | Outfielder | 0
Choi Chungyeon |  | 롯데 | Pitcher | 0
Ha Hyeseong |  | 롯데 | Pitcher | 0
Han Hyunhee |  | 롯데 | Pitcher | 0
Hong Minki |  | 롯데 | Pitcher | 0
Jang Sejin |  | 롯데 | Pitcher | 0
Jeong Hyeonsu |  | 롯데 | Pitcher | 0
Jeong Seonwoo |  | 롯데 | Pitcher | 0
Jeong Woojun |  | 롯데 | Pitcher | 0
Jo Kyungmin |  | 롯데 | Pitcher | 0
Jo Youngwoo |  | 롯데 | Pitcher | 0
Jung Sungjong |  | 롯데 | Pitcher | 0
Kim Changhoon |  | 롯데 | Pitcher | 0
Kim Hangyeol |  | 롯데 | Pitcher | 0
Kim Hwajung |  | 롯데 | Pitcher | 0
Kim Hyunsoo |  | 롯데 | Pitcher | 0
Kim Juwan |  | 롯데 | Pitcher | 0
Kim Kijun |  | 롯데 | Pitcher | 0
Kim Sangsu |  | 롯데 | Pitcher | 0
Kim Taehyun |  | 롯데 | Pitcher | 0
Kim Taekyun |  | 롯데 | Pitcher | 0
Kim Yeongjun |  | 롯데 | Pitcher | 0
Lee Byungjun |  | 롯데 | Pitcher | 0
Lee Jinha |  | 롯데 | Pitcher | 0
Lee Junseo |  | 롯데 | Pitcher | 0
Lee Minseok |  | 롯데 | Pitcher | 0
Lee Seungheon |  | 롯데 | Pitcher | 0
Lee Taeyoun |  | 롯데 | Pitcher | 0
Nam Haedam |  | 롯데 | Pitcher | 0
Park Jaemin |  | 롯데 | Pitcher | 0
Park Jin |  | 롯데 | Pitcher | 0
Park Sehyeon |  | 롯데 | Pitcher | 0
Park Sejin |  | 롯데 | Pitcher | 0
Park Siyoung |  | 롯데 | Pitcher | 0
Seok Sangho |  | 롯데 | Pitcher | 0
Shin Donggeon |  | 롯데 | Pitcher | 0
Song Jaeyeong |  | 롯데 | Pitcher | 0
Yoon Seongpin |  | 롯데 | Pitcher | 0
Choi Hang |  | 롯데 | Second baseman | 0


Kang Minho | 강민호 | 삼성 | Catcher | 47
Park Sehyuk | 박세혁 | 삼성 | Catcher | 52
Kim Dohwan | 김도환 | 삼성 | Catcher | 24
Lewin Díaz | 디아즈 | 삼성 | Infielder | 0
Jeon Byungwoo | 전병우 | 삼성 | Infielder | 61
Kim Jaesang | 김재상 | 삼성 | Infielder | 14
Kim Jichan | 김지찬 | 삼성 | Infielder | 58
Lee Haeseung | 이해승 | 삼성 | Infielder | 3
Lee Jaehyeon | 이재현 | 삼성 | Infielder | 7
Lee Sunggyu | 이성규 | 삼성 | Infielder | 13
Ryu Jihyeok | 류지혁 | 삼성 | Infielder | 16
Yang Woohyun | 양우현 | 삼성 | Infielder | 53
Shim Jaehoon | 심재훈 | 삼성 | Infielder | 6
Kim Youngwoong | 김영웅 | 삼성 | Infielder | 30
Choi Hyungwoo | 최형우 | 삼성 | Outfielder | 34
Hong Hyunbin | 홍현빈 | 삼성 | Outfielder | 51
Kim Heongon | 김헌곤 | 삼성 | Outfielder | 32
Park Seunggyu | 박승규 | 삼성 | Outfielder | 66
Kim Jaehyuk | 김재혁 | 삼성 | Outfielder | 8
Ryu Seungmin | 류승민 | 삼성 | Outfielder | 43
Kim Seongyoon | 김성윤 | 삼성 | Outfielder | 39
Koo Jawook | 구자욱 | 삼성 | Outfielder | 5
Ariel Jurado | 후라도 | 삼성 | Pitcher | 75
Bae Chanseung | 배찬승 | 삼성 | Pitcher | 55
Baek Jeonghyun | 백정현 | 삼성 | Pitcher | 29
Choi Jigwang | 최지광 | 삼성 | Pitcher | 11
Choi Wontae | 최원태 | 삼성 | Pitcher | 20
Im Kiyeong | 임기영 | 삼성 | Pitcher | 38
Jack O'Loughlin | 오러클린 | 삼성 | Pitcher | 64
Jang Chanhee | 장찬희 | 삼성 | Pitcher | 60
Kim Jaeyoon | 김재윤 | 삼성 | Pitcher | 62
Lee Seunghyun | 이승현 | 삼성 | Pitcher | 26
Lee Seungmin | 이승민 | 삼성 | Pitcher | 28
Won Taein | 원태인 | 삼성 | Pitcher | 18
Yang Changseop | 양창섭 | 삼성 | Pitcher | 42
Yura Miyaji | 미야지 | 삼성 | Pitcher | 15
Kim Taehoon | 김태훈 | 삼성 | Pitcher | 27
Lee Seunghyeon | 이승현 | 삼성 | Pitcher | 57
Ahn Minseong |  | 삼성 | Catcher | 0
Cha Dongyoung |  | 삼성 | Catcher | 0
Jang Seunghyun |  | 삼성 | Catcher | 0
Kim Jaeseong |  | 삼성 | Catcher | 0
Lee Byungheon |  | 삼성 | Catcher | 0
Lee Seojun |  | 삼성 | Catcher | 0
Park Jinwoo |  | 삼성 | Catcher | 0
Cha Seungjun |  | 삼성 | Infielder | 0
Jo Minseong |  | 삼성 | Infielder | 0
Kang Junseo |  | 삼성 | Infielder | 0
Kang Minseong |  | 삼성 | Infielder | 0
Kim Sangjun |  | 삼성 | Infielder | 0
Lee Changyong |  | 삼성 | Infielder | 0
Lee Hanmin |  | 삼성 | Infielder | 0
Lim Juchan |  | 삼성 | Infielder | 0
Park Jangmin |  | 삼성 | Infielder | 0
Ha Sooho |  | 삼성 | Outfielder | 0
Jo Seik |  | 삼성 | Outfielder | 0
Kim Sangmin |  | 삼성 | Outfielder | 0
Kim Taehoon |  | 삼성 | Outfielder | 0
Lee Jinyong |  | 삼성 | Outfielder | 0
Yoon Jeongbin |  | 삼성 | Outfielder | 0
Cheon Gyeom |  | 삼성 | Pitcher | 0
Choi Haneul |  | 삼성 | Pitcher | 0
Choi Yehan |  | 삼성 | Pitcher | 0
Eo Yunseong |  | 삼성 | Pitcher | 0
Han Sudong |  | 삼성 | Pitcher | 0
Heo Yoondong |  | 삼성 | Pitcher | 0
Hong Junyoung |  | 삼성 | Pitcher | 0
Hong Seungwon |  | 삼성 | Pitcher | 0
Hong Wonpyo |  | 삼성 | Pitcher | 0
Hwang Jeonghyeon |  | 삼성 | Pitcher | 0
Jeong Jaehoon |  | 삼성 | Pitcher | 0
Jeong Minseong |  | 삼성 | Pitcher | 0
Jin Heeseong |  | 삼성 | Pitcher | 0
Kim Baeksan |  | 삼성 | Pitcher | 0
Kim Daeho |  | 삼성 | Pitcher | 0
Kim Donghyun |  | 삼성 | Pitcher | 0
Kim Sangho |  | 삼성 | Pitcher | 0
Kim Seongkyung |  | 삼성 | Pitcher | 0
Kim Sion |  | 삼성 | Pitcher | 0
Kim Yoonsoo |  | 삼성 | Pitcher | 0
Kim Yuhyeon |  | 삼성 | Pitcher | 0
Kwon Hyunwoo |  | 삼성 | Pitcher | 0
Lee Hobeom |  | 삼성 | Pitcher | 0
Lee Hosung |  | 삼성 | Pitcher | 0
Lee Jaehee |  | 삼성 | Pitcher | 0
Lee Jaeik |  | 삼성 | Pitcher | 0
Lee Seojun |  | 삼성 | Pitcher | 0
Matt Manning |  | 삼성 | Pitcher | 0
Park Jooyoung |  | 삼성 | Pitcher | 0
Park Juhyeok |  | 삼성 | Pitcher | 0
Park Yongjae |  | 삼성 | Pitcher | 0
Seok Yeheon |  | 삼성 | Pitcher | 0
Shin Jeonghwan |  | 삼성 | Pitcher | 0
Shin Yunho |  | 삼성 | Pitcher | 0
Woo Seungwan |  | 삼성 | Pitcher | 0
Yang Hyun |  | 삼성 | Pitcher | 0
Yook Sunyeop |  | 삼성 | Pitcher | 0


Kim Geonhee | 김건희 | 키움 | Catcher | 12
Kim Jaehyun | 김재현 | 키움 | Catcher | 32
Kim Dongheon | 김동현 | 키움 | Catcher | 44
Trenton Brooks | 브룩스 | 키움 | Infielder | 22
An Chihong | 안치홍 | 키움 | Infielder | 9
Choi Joohwan | 최주환 | 키움 | Infielder | 53
Im Jiyeol | 임지열 | 키움 | Infielder | 29
Kim Jiseok | 김지석 | 키움 | Infielder | 26
Oh Seonjin | 오선진 | 키움 | Infielder | 6
Park Hangyeol | 박한결 | 키움 | Infielder | 4
Yeom Seungwon | 염승원 | 키움 | Infielder | 39
Choi Jaeyoung | 최재영 | 키움 | Infielder | 38
Kim Gunhee | 김건희 | 키움 | Infielder | 12
Song Jihoo | 송지후 | 키움 | Infielder | 86
Eo Junseo | 어준서 | 키움 | Infielder | 92
Lee Hyeongjong | 이형종 | 키움 | Outfielder | 36
Lee Joohyung | 이주형 | 키움 | Outfielder | 2
Park Chanhyeok | 박찬혁 | 키움 | Outfielder | 43
Park Joohong | 박주홍 | 키움 | Outfielder | 57
Lim Byeongwuk | 임병욱 | 키움 | Outfielder | 17
Park Soojong | 박수종 | 키움 | Outfielder | 87
Choo Jaehyun | 추재현 | 키움 | Outfielder | 27
Ahn Woojin | 안우진 | 키움 | Pitcher | 41
Bae Donghyun | 배동현 | 키움 | Pitcher | 61
Ha Yeongmin | 하영민 | 키움 | Pitcher | 50
Jeong Dahun | 정다훈 | 키움 | Pitcher | 45
Jeong Seyoung | 정세영 | 키움 | Pitcher | 64
Kim Jaewoong | 김재웅 | 키움 | Pitcher | 28
Kim Seongjin | 김성진 | 키움 | Pitcher | 21
Lee Junwoo | 이준우 | 키움 | Pitcher | 42
Nathan Wiles | 와일스 | 키움 | Pitcher | 34
Oh Seokjoo | 오석주 | 키움 | Pitcher | 31
Park Jeonghoon | 박정훈 | 키움 | Pitcher | 94
Park Jinhyung | 박진형 | 키움 | Pitcher | 40
Raúl Alcántara | 알칸타라 | 키움 | Pitcher | 54
Won Jonghyeon | 원종현 | 키움 | Pitcher | 46
Yuto Kanakubo | 유토 | 키움 | Pitcher | 48
Park Junhyun | 박준현 | 키움 | Pitcher | 18
Jeon Junpyo | 전준표 | 키움 | Pitcher | 62
Kim Jisung |  | 키움 | Catcher | 0
Kim Jooyoung |  | 키움 | Catcher | 0
Kim Rian |  | 키움 | Catcher | 0
Park Junhyeong |  | 키움 | Catcher | 0
Park Sungbin |  | 키움 | Catcher | 0
Jeon Taehyun |  | 키움 | Infielder | 0
Kim Byeonghwi |  | 키움 | Infielder | 0
Kim Taejin |  | 키움 | Infielder | 0
Kim Woongbin |  | 키움 | Infielder | 0
Kwon Hyukbin |  | 키움 | Infielder | 0
Lee Jaesang |  | 키움 | Infielder | 0
Seo Yushin |  | 키움 | Infielder | 0
Shim Hwiyoon |  | 키움 | Infielder | 0
Yang Hyeonjong |  | 키움 | Infielder | 0
Yeo Dongwook |  | 키움 | Infielder | 0
Yoo Jeongtaek |  | 키움 | Infielder | 0
Ju Seongwon |  | 키움 | Outfielder | 0
Lee Yongkyu |  | 키움 | Outfielder | 0
Park Chaeul |  | 키움 | Outfielder | 0
Won Seongjun |  | 키움 | Outfielder | 0
Baek Jinsoo |  | 키움 | Pitcher | 0
Choi Hyeonwoo |  | 키움 | Pitcher | 0
Han Minwoo |  | 키움 | Pitcher | 0
Jeong Dongjun |  | 키움 | Pitcher | 0
Jeong Hyeonwoo |  | 키움 | Pitcher | 0
Jo Younggeon |  | 키움 | Pitcher | 0
Kim Dongkyu |  | 키움 | Pitcher | 0
Kim Inbeom |  | 키움 | Pitcher | 0
Kim Joonhyoung |  | 키움 | Pitcher | 0
Kim Seojun |  | 키움 | Pitcher | 0
Kim Seongi |  | 키움 | Pitcher | 0
Kim Seongmin |  | 키움 | Pitcher | 0
Kim Taeeon |  | 키움 | Pitcher | 0
Kim Yeonju |  | 키움 | Pitcher | 0
Kim Yoonha |  | 키움 | Pitcher | 0
Kim Yubin |  | 키움 | Pitcher | 0
Lee Kangjun |  | 키움 | Pitcher | 0
Lee Seungho |  | 키움 | Pitcher | 0
Lee Seungjae |  | 키움 | Pitcher | 0
Lee Taejun |  | 키움 | Pitcher | 0
Lee Taeyang |  | 키움 | Pitcher | 0
Lim Jinmuk |  | 키움 | Pitcher | 0
Oh Hyeseong |  | 키움 | Pitcher | 0
Park Jisung |  | 키움 | Pitcher | 0
Park Jooseong |  | 키움 | Pitcher | 0
Park Jungeon |  | 키움 | Pitcher | 0
Park Yoonseong |  | 키움 | Pitcher | 0
Son Himchan |  | 키움 | Pitcher | 0
Son Hyeongi |  | 키움 | Pitcher | 0
Yang Jiyul |  | 키움 | Pitcher | 0
Yun Hyeon |  | 키움 | Pitcher | 0
Yun Seokwon |  | 키움 | Pitcher | 0
Seo Keonchang |  | 키움 | Second baseman | 0


Choi Jaehoon | 최재훈 | 한화 | Catcher | 13
Heo Inseo | 허인서 | 한화 | Catcher | 59
Chae Eunseong | 채은성 | 한화 | Infielder | 22
Choi Yubin | 최유빈 | 한화 | Infielder | 93
Ha Juseok | 하주석 | 한화 | Infielder | 16
Kang Baekho | 강백호 | 한화 | Infielder | 50
Kim Taeyean | 김태연 | 한화 | Infielder | 25
Sim Woojun | 심우준 | 한화 | Infielder | 7
Lee Doyun | 이도윤 | 한화 | Infielder | 5
Moon Hyunbin | 문현빈 | 한화 | Infielder | 51
Park Junghyun | 박정현 | 한화 | Infielder | 63
Roh Sihwan | 노시환 | 한화 | Infielder | 8
Hwang Youngmook | 황영묵 | 한화 | Infielder | 95
Choi Inho | 최인호 | 한화 | Outfielder | 41
Lee Wonseok | 이원석 | 한화 | Outfielder | 37
Oh Jaewon | 오재원 | 한화 | Outfielder | 54
Yonathan Perlaza | 페라자 | 한화 | Outfielder | 30
Lee Jinyoung | 이진영 | 한화 | Outfielder | 10
Hwang Junseo | 황준서 | 한화 | Pitcher | 29
Jeong Woojoo | 정우주 | 한화 | Pitcher | 61
Jo Donguk | 조동욱 | 한화 | Pitcher | 57
Kang Geonwoo | 강건우 | 한화 | Pitcher | 69
Kim Jongsoo | 김종수 | 한화 | Pitcher | 38
Kim Seohyeon | 김서현 | 한화 | Pitcher | 44
Lee Minwoo | 이민우 | 한화 | Pitcher | 27
Lee Sanggyu | 이상규 | 한화 | Pitcher | 18
Moon Dongju | 문동주 | 한화 | Pitcher | 1
Park Junyeong | 박준영 | 한화 | Pitcher | 96
Park Sangwon | 박상원 | 한화 | Pitcher | 58
Wang Yan-Cheng | 왕옌청 | 한화 | Pitcher | 19
Wilkel Hernandez | 에르난데스 | 한화 | Pitcher | 12
Jack Cushing | 쿠싱 | 한화 | Pitcher | 60
Ryu Hyunjin | 류현진 | 한화 | Pitcher | 99
Kwon Mingyu | 권민규 | 한화 | Pitcher | 64
Chang Kyuhyun |  | 한화 | Catcher | 0
Han Jiyoon |  | 한화 | Catcher | 0
Heo Gwanhoe |  | 한화 | Catcher | 0
Jung Woosung |  | 한화 | Catcher | 0
Lee Jaewon |  | 한화 | Catcher | 0
Park Sangeon |  | 한화 | Catcher | 0
Bae Seungsoo |  | 한화 | Infielder | 0
Choi Wonjoon |  | 한화 | Infielder | 0
Han Kyeongbeen |  | 한화 | Infielder | 0
Kim Geon |  | 한화 | Infielder | 0
Kim Junsu |  | 한화 | Infielder | 0
Kwon Hyunkyu |  | 한화 | Infielder | 0
Lee Jiseong |  | 한화 | Infielder | 0
Lee Seunghyun |  | 한화 | Infielder | 0
Noh Seokjin |  | 한화 | Infielder | 0
Choi Yunho |  | 한화 | Outfielder | 0
Kim Donghwi |  | 한화 | Outfielder | 0
Kim Haechan |  | 한화 | Outfielder | 0
Kwon Kwangmin |  | 한화 | Outfielder | 0
Lee Dohoon |  | 한화 | Outfielder | 0
Lee Jaehwan |  | 한화 | Outfielder | 0
Lee Minjae |  | 한화 | Outfielder | 0
Lim Jongchan |  | 한화 | Outfielder | 0
Park Joojin |  | 한화 | Outfielder | 0
Yoo Rokyeul |  | 한화 | Outfielder | 0
Yu Min |  | 한화 | Outfielder | 0
Bae Minseo |  | 한화 | Pitcher | 0
Eom Sangbaek |  | 한화 | Pitcher | 0
Ha Dongjun |  | 한화 | Pitcher | 0
Han Seogu |  | 한화 | Pitcher | 0
Hwang Heeseong |  | 한화 | Pitcher | 0
Jang Jisu |  | 한화 | Pitcher | 0
Joo Hyunsang |  | 한화 | Pitcher | 0
Jung Yihwang |  | 한화 | Pitcher | 0
Kang Jaemin |  | 한화 | Pitcher | 0
Kim Beomjun |  | 한화 | Pitcher | 0
Kim Dobeen |  | 한화 | Pitcher | 0
Kim Gwanwoo |  | 한화 | Pitcher | 0
Kim Gyeomjae |  | 한화 | Pitcher | 0
Kim Minwoo |  | 한화 | Pitcher | 0
Kim Seungil |  | 한화 | Pitcher | 0
Lee Dongyoung |  | 한화 | Pitcher | 0
Lee Gichang |  | 한화 | Pitcher | 0
Owen White |  | 한화 | Pitcher | 0
Park Buseong |  | 한화 | Pitcher | 0
Park Jaekyu |  | 한화 | Pitcher | 0
Park Junyoung |  | 한화 | Pitcher | 0
Won Jonghyeok |  | 한화 | Pitcher | 0
Yang Gyeongmo |  | 한화 | Pitcher | 0
Yang Seonryul |  | 한화 | Pitcher | 0
Yang Suho |  | 한화 | Pitcher | 0
Yeo Hyeonseung |  | 한화 | Pitcher | 0
Yoon Sanheum |  | 한화 | Pitcher | 0
Yosep Eom |  | 한화 | Pitcher | 0
Jeong Minkyu |  | 한화 | Third baseman | 0
